"","Pitch_Sequence_01","Pitch_Sequence_02","Pitch_Sequence_03","PA","BBE","Fly_Ball","Ground_Ball","Line_Drive","Pop_Up","Strikeout","Walk","HR","Avg_wOBA","Sum_wOBA"
"31427","SL-H-M","FB-M-I","SL-M-O",8,4,0,3,1,0,3,1,0,0.425,3.4
"31428","SL-H-M","FB-M-I",NA,68,68,23,27,11,7,0,0,5,0.419117647058824,28.5
"31429","SL-H-M","FB-M-M","CB-H-M",1,0,0,0,0,0,1,0,0,0,0
"31430","SL-H-M","FB-M-M","CB-H-O",2,1,0,0,1,0,0,1,0,0.35,0.7
"31431","SL-H-M","FB-M-M","CB-L-I",3,1,0,0,1,0,1,1,0,0.233333333333333,0.7
"31432","SL-H-M","FB-M-M","CB-L-M",3,0,0,0,0,0,3,0,0,0,0
"31433","SL-H-M","FB-M-M","CB-L-O",3,1,0,1,0,0,2,0,0,0,0
"31434","SL-H-M","FB-M-M","CB-M-I",1,0,0,0,0,0,1,0,0,0,0
"31435","SL-H-M","FB-M-M","CB-M-O",1,1,0,1,0,0,0,0,0,0.9,0.9
"31436","SL-H-M","FB-M-M","CH-H-O",3,0,0,0,0,0,1,2,0,0.466666666666667,1.4
"31437","SL-H-M","FB-M-M","CH-L-I",2,0,0,0,0,0,1,1,0,0.35,0.7
"31438","SL-H-M","FB-M-M","CH-L-M",2,0,0,0,0,0,1,1,0,0.35,0.7
"31439","SL-H-M","FB-M-M","CH-L-O",5,5,0,1,2,2,0,0,0,0.18,0.9
"31440","SL-H-M","FB-M-M","CH-M-O",2,2,1,0,1,0,0,0,0,0,0
"31441","SL-H-M","FB-M-M","FB-H-I",14,6,3,3,0,0,6,0,0,0.278571428571429,3.9
"31442","SL-H-M","FB-M-M","FB-H-M",9,6,4,0,1,1,1,2,1,0.477777777777778,4.3
"31443","SL-H-M","FB-M-M","FB-H-O",10,7,4,2,1,0,3,0,0,0.18,1.8
"31444","SL-H-M","FB-M-M","FB-L-I",7,4,2,1,1,0,3,0,0,0.257142857142857,1.8
"31445","SL-H-M","FB-M-M","FB-L-M",2,0,0,0,0,0,2,0,0,0,0
"31446","SL-H-M","FB-M-M","FB-L-O",4,3,0,1,2,0,1,0,0,0.225,0.9
"31447","SL-H-M","FB-M-M","FB-M-I",5,4,1,1,1,1,1,0,0,0,0
"31448","SL-H-M","FB-M-M","FB-M-M",2,2,0,0,2,0,0,0,0,1.075,2.15
"31449","SL-H-M","FB-M-M","FB-M-O",4,3,0,1,2,0,1,0,0,0.675,2.7
"31450","SL-H-M","FB-M-M","SL-H-I",6,3,1,2,0,0,3,0,0,0.15,0.9
"31451","SL-H-M","FB-M-M","SL-H-M",2,1,0,1,0,0,0,1,0,0.35,0.7
"31452","SL-H-M","FB-M-M","SL-H-O",2,2,2,0,0,0,0,0,0,0.625,1.25
"31453","SL-H-M","FB-M-M","SL-L-I",10,7,1,6,0,0,2,0,0,0.34,3.4
"31454","SL-H-M","FB-M-M","SL-L-M",3,2,0,2,0,0,1,0,0,0.3,0.9
"31455","SL-H-M","FB-M-M","SL-L-O",6,2,0,1,1,0,4,0,0,0.3,1.8
"31456","SL-H-M","FB-M-M","SL-M-I",5,4,0,2,2,0,1,0,0,0.18,0.9
"31457","SL-H-M","FB-M-M","SL-M-M",1,1,1,0,0,0,0,0,0,0,0
"31458","SL-H-M","FB-M-M","SL-M-O",4,2,0,0,1,1,2,0,0,0,0
"31459","SL-H-M","FB-M-M",NA,80,80,30,21,28,1,0,0,7,0.53375,42.7
"31460","SL-H-M","FB-M-O","CB-H-M",3,1,0,1,0,0,2,0,0,0,0
"31461","SL-H-M","FB-M-O","CB-H-O",5,2,1,1,0,0,3,0,0,0.18,0.9
"31462","SL-H-M","FB-M-O","CB-L-I",9,3,0,1,2,0,5,1,0,0.216666666666667,1.95
"31463","SL-H-M","FB-M-O","CB-L-M",5,2,1,1,0,0,3,0,0,0,0
"31464","SL-H-M","FB-M-O","CB-L-O",5,3,1,2,0,0,1,1,0,0.14,0.7
"31465","SL-H-M","FB-M-O","CB-M-I",1,1,0,1,0,0,0,0,0,0,0
"31466","SL-H-M","FB-M-O","CB-M-M",1,1,0,0,1,0,0,0,0,0,0
"31467","SL-H-M","FB-M-O","CB-M-O",5,4,0,2,2,0,1,0,0,0.18,0.9
"31468","SL-H-M","FB-M-O","CH-H-I",2,1,0,0,1,0,1,0,0,0.45,0.9
"31469","SL-H-M","FB-M-O","CH-H-M",1,0,0,0,0,0,1,0,0,0,0
"31470","SL-H-M","FB-M-O","CH-H-O",10,5,1,2,2,0,2,3,0,0.335,3.35
"31471","SL-H-M","FB-M-O","CH-L-I",5,3,0,2,0,1,1,1,0,0.14,0.7
"31472","SL-H-M","FB-M-O","CH-L-M",4,2,0,2,0,0,1,1,0,0.4,1.6
"31473","SL-H-M","FB-M-O","CH-L-O",12,11,4,4,2,1,0,1,0,0.3125,3.75
"31474","SL-H-M","FB-M-O","CH-M-I",1,1,1,0,0,0,0,0,0,0.9,0.9
"31475","SL-H-M","FB-M-O","CH-M-M",2,2,2,0,0,0,0,0,0,0,0
"31476","SL-H-M","FB-M-O","CH-M-O",6,4,1,2,0,1,1,1,0,0.266666666666667,1.6
"31477","SL-H-M","FB-M-O","FB-H-I",15,7,1,5,1,0,5,2,0,0.283333333333333,4.25
"31478","SL-H-M","FB-M-O","FB-H-M",18,7,1,4,2,0,11,0,0,0.219444444444444,3.95
"31479","SL-H-M","FB-M-O","FB-H-O",43,16,5,8,1,2,16,11,1,0.267441860465116,11.5
"31480","SL-H-M","FB-M-O","FB-L-I",8,5,1,3,1,0,3,0,0,0.225,1.8
"31481","SL-H-M","FB-M-O","FB-L-M",4,3,1,2,0,0,0,0,1,0.675,2.7
"31482","SL-H-M","FB-M-O","FB-L-O",18,10,0,4,6,0,3,5,0,0.394444444444444,7.1
"31483","SL-H-M","FB-M-O","FB-M-I",10,5,2,2,1,0,2,3,0,0.515,5.15
"31484","SL-H-M","FB-M-O","FB-M-M",10,6,4,1,0,1,4,0,0,0.09,0.9
"31485","SL-H-M","FB-M-O","FB-M-O",24,14,3,5,6,0,5,5,0,0.414583333333333,9.95
"31486","SL-H-M","FB-M-O","SL-H-I",13,7,2,4,1,0,4,1,0,0.342307692307692,4.45
"31487","SL-H-M","FB-M-O","SL-H-M",15,12,3,4,4,1,3,0,1,0.373333333333333,5.6
"31488","SL-H-M","FB-M-O","SL-H-O",8,5,1,4,0,0,2,1,0,0.2,1.6
"31489","SL-H-M","FB-M-O","SL-L-I",32,15,6,7,1,1,11,6,0,0.1875,6
"31490","SL-H-M","FB-M-O","SL-L-M",9,7,0,4,3,0,2,0,1,0.422222222222222,3.8
"31491","SL-H-M","FB-M-O","SL-L-O",7,5,1,2,1,1,2,0,0,0.257142857142857,1.8
"31492","SL-H-M","FB-M-O","SL-M-I",17,7,0,5,2,0,5,5,0,0.438235294117647,7.45
"31493","SL-H-M","FB-M-O","SL-M-M",2,1,0,1,0,0,1,0,0,0.45,0.9
"31494","SL-H-M","FB-M-O","SL-M-O",7,5,0,4,1,0,1,1,1,0.385714285714286,2.7
"31495","SL-H-M","FB-M-O",NA,81,81,16,37,26,2,0,0,1,0.383333333333333,31.05
"31496","SL-H-M","SL-H-I","CB-H-M",1,0,0,0,0,0,1,0,0,0,0
"31497","SL-H-M","SL-H-I","CB-H-O",5,2,0,2,0,0,2,1,0,0.14,0.7
"31498","SL-H-M","SL-H-I","CB-L-I",9,3,0,3,0,0,4,2,0,0.155555555555556,1.4
"31499","SL-H-M","SL-H-I","CB-L-M",5,1,0,0,1,0,3,1,0,0.32,1.6
"31500","SL-H-M","SL-H-I","CB-L-O",9,6,0,6,0,0,3,0,0,0,0
"31501","SL-H-M","SL-H-I","CB-M-I",3,3,1,1,1,0,0,0,0,0.3,0.9
"31502","SL-H-M","SL-H-I","CB-M-M",2,1,0,0,1,0,0,1,0,0.8,1.6
"31503","SL-H-M","SL-H-I","CB-M-O",6,3,0,2,0,1,2,1,0,0.416666666666667,2.5
"31504","SL-H-M","SL-H-I","CH-H-M",1,1,0,0,0,1,0,0,0,0,0
"31505","SL-H-M","SL-H-I","CH-H-O",11,6,1,2,3,0,2,3,0,0.386363636363636,4.25
"31506","SL-H-M","SL-H-I","CH-L-I",4,3,1,2,0,0,0,1,0,0.4,1.6
"31507","SL-H-M","SL-H-I","CH-L-M",2,1,0,1,0,0,0,1,0,0.8,1.6
"31508","SL-H-M","SL-H-I","CH-L-O",26,19,5,6,5,3,6,1,0,0.234615384615385,6.1
"31509","SL-H-M","SL-H-I","CH-M-M",3,2,2,0,0,0,1,0,1,0.666666666666667,2
"31510","SL-H-M","SL-H-I","CH-M-O",7,4,2,0,0,2,2,1,0,0.1,0.7
"31511","SL-H-M","SL-H-I","FB-H-I",23,13,4,5,3,1,7,1,0,0.2,4.6
"31512","SL-H-M","SL-H-I","FB-H-M",15,12,4,4,3,1,3,0,0,0.12,1.8
"31513","SL-H-M","SL-H-I","FB-H-O",28,17,3,5,6,3,9,2,0,0.319642857142857,8.95
"31514","SL-H-M","SL-H-I","FB-L-I",4,3,1,1,1,0,1,0,0,0.225,0.9
"31515","SL-H-M","SL-H-I","FB-L-M",3,2,1,0,0,1,0,1,1,0.9,2.7
"31516","SL-H-M","SL-H-I","FB-L-O",11,7,3,2,2,0,3,1,0,0.340909090909091,3.75
"31517","SL-H-M","SL-H-I","FB-M-I",8,8,3,3,2,0,0,0,1,0.475,3.8
"31518","SL-H-M","SL-H-I","FB-M-M",5,3,1,0,2,0,2,0,0,0.43,2.15
"31519","SL-H-M","SL-H-I","FB-M-O",10,6,2,2,2,0,2,1,0,0.355,3.55
"31520","SL-H-M","SL-H-I","SL-H-I",32,18,3,6,8,1,9,4,1,0.3234375,10.35
"31521","SL-H-M","SL-H-I","SL-H-M",26,15,2,7,2,4,10,1,0,0.109615384615385,2.85
"31522","SL-H-M","SL-H-I","SL-H-O",18,8,2,4,2,0,7,3,0,0.236111111111111,4.25
"31523","SL-H-M","SL-H-I","SL-L-I",31,17,2,10,4,1,10,4,0,0.304838709677419,9.45
"31524","SL-H-M","SL-H-I","SL-L-M",7,5,4,1,0,0,2,0,0,0,0
"31525","SL-H-M","SL-H-I","SL-L-O",12,6,3,2,0,1,4,2,0,0.266666666666667,3.2
"31526","SL-H-M","SL-H-I","SL-M-I",22,15,2,10,1,2,5,2,0,0.3,6.6
"31527","SL-H-M","SL-H-I","SL-M-M",15,11,6,3,2,0,3,0,1,0.383333333333333,5.75
"31528","SL-H-M","SL-H-I","SL-M-O",14,10,3,3,3,1,4,0,1,0.45,6.3
"31529","SL-H-M","SL-H-I",NA,88,87,18,32,17,20,0,0,3,0.300568181818182,26.45
"31530","SL-H-M","SL-H-M","CB-H-M",3,1,0,0,0,1,2,0,0,0,0
"31531","SL-H-M","SL-H-M","CB-H-O",1,0,0,0,0,0,0,1,0,0.7,0.7
"31532","SL-H-M","SL-H-M","CB-L-I",8,3,1,2,0,0,3,2,0,0.2875,2.3
"31533","SL-H-M","SL-H-M","CB-L-M",4,3,1,1,1,0,0,1,1,0.675,2.7
"31534","SL-H-M","SL-H-M","CB-L-O",6,3,0,1,2,0,2,1,0,0.475,2.85
"31535","SL-H-M","SL-H-M","CB-M-M",5,4,3,1,0,0,1,0,0,0,0
"31536","SL-H-M","SL-H-M","CB-M-O",2,1,0,1,0,0,0,1,0,0.35,0.7
"31537","SL-H-M","SL-H-M","CH-H-O",1,1,0,0,1,0,0,0,0,0.9,0.9
"31538","SL-H-M","SL-H-M","CH-L-M",3,3,2,1,0,0,0,0,1,0.666666666666667,2
"31539","SL-H-M","SL-H-M","CH-L-O",8,6,2,3,1,0,2,0,0,0.225,1.8
"31540","SL-H-M","SL-H-M","CH-M-I",1,1,1,0,0,0,0,0,1,2,2
"31541","SL-H-M","SL-H-M","CH-M-M",1,1,0,0,0,1,0,0,0,0,0
"31542","SL-H-M","SL-H-M","CH-M-O",7,5,1,2,0,2,1,1,0,0.228571428571429,1.6
"31543","SL-H-M","SL-H-M","FB-H-I",15,11,3,4,3,1,3,1,1,0.443333333333333,6.65
"31544","SL-H-M","SL-H-M","FB-H-M",12,7,0,3,3,1,3,2,0,0.266666666666667,3.2
"31545","SL-H-M","SL-H-M","FB-H-O",26,15,4,5,3,3,9,1,0,0.205769230769231,5.35
"31546","SL-H-M","SL-H-M","FB-L-I",5,5,0,4,1,0,0,0,0,0.36,1.8
"31547","SL-H-M","SL-H-M","FB-L-M",1,1,0,0,1,0,0,0,0,0,0
"31548","SL-H-M","SL-H-M","FB-L-O",8,6,1,2,2,1,0,2,0,0.5125,4.1
"31549","SL-H-M","SL-H-M","FB-M-I",2,0,0,0,0,0,1,1,0,0.35,0.7
"31550","SL-H-M","SL-H-M","FB-M-M",1,1,0,1,0,0,0,0,0,0.9,0.9
"31551","SL-H-M","SL-H-M","FB-M-O",10,4,1,0,3,0,5,1,0,0.41,4.1
"31552","SL-H-M","SL-H-M","SL-H-I",18,12,4,4,2,2,5,1,0,0.238888888888889,4.3
"31553","SL-H-M","SL-H-M","SL-H-M",6,5,3,0,1,1,1,0,2,0.816666666666667,4.9
"31554","SL-H-M","SL-H-M","SL-H-O",11,8,1,4,2,1,3,0,0,0.163636363636364,1.8
"31555","SL-H-M","SL-H-M","SL-L-I",17,11,2,7,1,1,5,1,0,0.2,3.4
"31556","SL-H-M","SL-H-M","SL-L-M",3,2,0,0,2,0,1,0,0,0.416666666666667,1.25
"31557","SL-H-M","SL-H-M","SL-L-O",4,1,0,0,0,1,3,0,0,0,0
"31558","SL-H-M","SL-H-M","SL-M-I",13,6,0,5,1,0,5,1,0,0.176923076923077,2.3
"31559","SL-H-M","SL-H-M","SL-M-M",6,6,1,2,2,1,0,0,0,0.15,0.9
"31560","SL-H-M","SL-H-M","SL-M-O",9,4,0,1,2,1,3,2,0,0.294444444444444,2.65
"31561","SL-H-M","SL-H-M",NA,66,66,15,22,22,7,0,0,3,0.376515151515152,24.85
"31562","SL-H-M","SL-H-O","CB-H-I",1,1,0,1,0,0,0,0,0,0.9,0.9
"31563","SL-H-M","SL-H-O","CB-H-M",1,1,0,0,0,1,0,0,0,0,0
"31564","SL-H-M","SL-H-O","CB-H-O",4,1,0,0,1,0,2,1,0,0.4,1.6
"31565","SL-H-M","SL-H-O","CB-L-I",3,2,1,1,0,0,0,1,0,0.233333333333333,0.7
"31566","SL-H-M","SL-H-O","CB-L-M",6,3,0,2,0,1,3,0,0,0.15,0.9
"31567","SL-H-M","SL-H-O","CB-L-O",2,2,1,1,0,0,0,0,0,0,0
"31568","SL-H-M","SL-H-O","CB-M-I",1,0,0,0,0,0,1,0,0,0,0
"31569","SL-H-M","SL-H-O","CB-M-M",1,1,1,0,0,0,0,0,0,0,0
"31570","SL-H-M","SL-H-O","CB-M-O",4,2,0,2,0,0,1,1,0,0.175,0.7
"31571","SL-H-M","SL-H-O","CH-H-I",1,0,0,0,0,0,1,0,0,0,0
"31572","SL-H-M","SL-H-O","CH-H-M",1,1,0,1,0,0,0,0,0,0,0
"31573","SL-H-M","SL-H-O","CH-H-O",6,4,0,3,1,0,1,1,0,0.116666666666667,0.7
"31574","SL-H-M","SL-H-O","CH-L-I",1,0,0,0,0,0,0,1,0,0.7,0.7
"31575","SL-H-M","SL-H-O","CH-L-M",4,2,0,2,0,0,2,0,0,0,0
"31576","SL-H-M","SL-H-O","CH-L-O",11,5,0,2,2,1,3,3,0,0.272727272727273,3
"31577","SL-H-M","SL-H-O","CH-M-M",1,0,0,0,0,0,1,0,0,0,0
"31578","SL-H-M","SL-H-O","CH-M-O",8,6,1,1,4,0,2,0,1,0.40625,3.25
"31579","SL-H-M","SL-H-O","FB-H-I",15,7,1,4,1,1,4,4,0,0.186666666666667,2.8
"31580","SL-H-M","SL-H-O","FB-H-M",8,7,3,1,1,2,1,0,0,0.1125,0.9
"31581","SL-H-M","SL-H-O","FB-H-O",30,14,4,7,1,2,9,5,3,0.423333333333333,12.7
"31582","SL-H-M","SL-H-O","FB-L-I",3,3,1,0,2,0,0,0,0,0.6,1.8
"31583","SL-H-M","SL-H-O","FB-L-M",5,2,0,0,2,0,3,0,0,0.25,1.25
"31584","SL-H-M","SL-H-O","FB-L-O",14,10,0,7,3,0,1,3,0,0.392857142857143,5.5
"31585","SL-H-M","SL-H-O","FB-M-I",2,2,0,0,2,0,0,0,0,0.625,1.25
"31586","SL-H-M","SL-H-O","FB-M-M",8,5,4,0,1,0,2,1,0,0.35625,2.85
"31587","SL-H-M","SL-H-O","FB-M-O",13,7,0,4,1,2,3,3,0,0.396153846153846,5.15
"31588","SL-H-M","SL-H-O","SL-H-I",20,16,2,7,6,1,4,0,0,0.42,8.4
"31589","SL-H-M","SL-H-O","SL-H-M",22,12,1,6,2,3,8,2,0,0.284090909090909,6.25
"31590","SL-H-M","SL-H-O","SL-H-O",26,9,1,3,2,3,12,5,0,0.230769230769231,6
"31591","SL-H-M","SL-H-O","SL-L-I",14,7,3,2,1,1,4,3,1,0.446428571428571,6.25
"31592","SL-H-M","SL-H-O","SL-L-M",10,5,1,2,1,1,5,0,1,0.27,2.7
"31593","SL-H-M","SL-H-O","SL-L-O",10,3,0,2,1,0,5,2,0,0.14,1.4
"31594","SL-H-M","SL-H-O","SL-M-I",12,8,1,5,1,1,3,1,1,0.45,5.4
"31595","SL-H-M","SL-H-O","SL-M-M",6,6,2,1,3,0,0,0,0,0.3,1.8
"31596","SL-H-M","SL-H-O","SL-M-O",11,9,1,7,1,0,1,1,0,0.554545454545455,6.1
"31597","SL-H-M","SL-H-O",NA,18,18,1,9,5,3,0,0,0,0.408333333333333,7.35
"31598","SL-H-M","SL-L-I","CB-H-M",2,2,1,1,0,0,0,0,0,0,0
"31599","SL-H-M","SL-L-I","CB-H-O",4,3,0,1,2,0,1,0,0,0.225,0.9
"31600","SL-H-M","SL-L-I","CB-L-I",7,5,1,3,0,1,2,0,0,0.357142857142857,2.5
"31601","SL-H-M","SL-L-I","CB-L-M",10,5,1,2,2,0,4,1,1,0.36,3.6
"31602","SL-H-M","SL-L-I","CB-L-O",11,4,1,2,1,0,4,3,0,0.304545454545455,3.35
"31603","SL-H-M","SL-L-I","CB-M-M",1,1,0,1,0,0,0,0,0,0,0
"31604","SL-H-M","SL-L-I","CB-M-O",3,2,1,0,1,0,1,0,0,0,0
"31605","SL-H-M","SL-L-I","CH-H-O",9,2,0,1,1,0,5,2,0,0.255555555555556,2.3
"31606","SL-H-M","SL-L-I","CH-L-I",5,3,1,1,1,0,1,1,1,0.9,4.5
"31607","SL-H-M","SL-L-I","CH-L-M",6,2,0,1,1,0,1,3,0,0.35,2.1
"31608","SL-H-M","SL-L-I","CH-L-O",18,10,3,6,0,1,4,4,0,0.155555555555556,2.8
"31609","SL-H-M","SL-L-I","CH-M-I",1,1,1,0,0,0,0,0,0,0,0
"31610","SL-H-M","SL-L-I","CH-M-M",3,3,0,2,1,0,0,0,0,0.3,0.9
"31611","SL-H-M","SL-L-I","CH-M-O",15,9,3,5,0,1,6,0,0,0.12,1.8
"31612","SL-H-M","SL-L-I","FB-H-I",31,18,5,5,4,4,11,2,2,0.27258064516129,8.45
"31613","SL-H-M","SL-L-I","FB-H-M",30,17,7,7,2,1,12,1,1,0.263333333333333,7.9
"31614","SL-H-M","SL-L-I","FB-H-O",52,31,6,17,7,1,19,1,2,0.255769230769231,13.3
"31615","SL-H-M","SL-L-I","FB-L-I",36,23,4,11,5,3,11,2,3,0.365277777777778,13.15
"31616","SL-H-M","SL-L-I","FB-L-M",19,13,2,6,3,2,2,4,1,0.478947368421053,9.1
"31617","SL-H-M","SL-L-I","FB-L-O",27,18,5,6,6,1,6,3,1,0.418518518518519,11.3
"31618","SL-H-M","SL-L-I","FB-M-I",23,15,3,7,3,2,8,0,0,0.0391304347826087,0.9
"31619","SL-H-M","SL-L-I","FB-M-M",15,12,5,4,3,0,3,0,1,0.42,6.3
"31620","SL-H-M","SL-L-I","FB-M-O",27,19,8,7,1,3,7,1,1,0.233333333333333,6.3
"31621","SL-H-M","SL-L-I","SL-H-I",17,8,3,3,2,0,7,2,0,0.155882352941176,2.65
"31622","SL-H-M","SL-L-I","SL-H-M",17,9,2,3,3,1,6,2,0,0.261764705882353,4.45
"31623","SL-H-M","SL-L-I","SL-H-O",26,14,7,6,1,0,6,6,1,0.376923076923077,9.8
"31624","SL-H-M","SL-L-I","SL-L-I",67,27,8,12,4,3,33,7,2,0.271641791044776,18.2
"31625","SL-H-M","SL-L-I","SL-L-M",22,15,3,7,5,0,6,1,2,0.311363636363636,6.85
"31626","SL-H-M","SL-L-I","SL-L-O",17,14,4,7,2,1,3,0,1,0.423529411764706,7.2
"31627","SL-H-M","SL-L-I","SL-M-I",27,20,6,12,1,1,6,1,0,0.125925925925926,3.4
"31628","SL-H-M","SL-L-I","SL-M-M",19,12,2,7,2,1,5,2,0,0.252631578947368,4.8
"31629","SL-H-M","SL-L-I","SL-M-O",15,11,4,5,2,0,4,0,2,0.506666666666667,7.6
"31630","SL-H-M","SL-L-I",NA,69,61,13,27,19,2,0,0,4,0.472463768115942,32.6
"31631","SL-H-M","SL-L-M","CB-H-I",1,0,0,0,0,0,1,0,0,0,0
"31632","SL-H-M","SL-L-M","CB-H-O",3,0,0,0,0,0,2,1,0,0.233333333333333,0.7
"31633","SL-H-M","SL-L-M","CB-L-I",4,1,0,1,0,0,2,0,0,0.175,0.7
"31634","SL-H-M","SL-L-M","CB-L-M",4,2,1,0,1,0,2,0,0,0.225,0.9
"31635","SL-H-M","SL-L-M","CB-L-O",2,1,0,0,1,0,0,1,0,0.8,1.6
"31636","SL-H-M","SL-L-M","CB-M-M",1,0,0,0,0,0,1,0,0,0,0
"31637","SL-H-M","SL-L-M","CB-M-O",2,1,0,1,0,0,1,0,0,0,0
"31638","SL-H-M","SL-L-M","CH-L-I",1,0,0,0,0,0,1,0,0,0,0
"31639","SL-H-M","SL-L-M","CH-L-M",1,0,0,0,0,0,1,0,0,0,0
"31640","SL-H-M","SL-L-M","CH-L-O",7,1,1,0,0,0,4,2,0,0.2,1.4
"31641","SL-H-M","SL-L-M","CH-M-M",1,1,1,0,0,0,0,0,0,0,0
"31642","SL-H-M","SL-L-M","CH-M-O",2,2,1,1,0,0,0,0,1,1,2
"31643","SL-H-M","SL-L-M","FB-H-I",7,5,0,1,4,0,1,1,0,0.664285714285714,4.65
"31644","SL-H-M","SL-L-M","FB-H-M",10,5,1,4,0,0,5,0,0,0,0
"31645","SL-H-M","SL-L-M","FB-H-O",21,10,2,3,3,2,9,2,1,0.323809523809524,6.8
"31646","SL-H-M","SL-L-M","FB-L-I",6,5,0,3,1,1,1,0,0,0.45,2.7
"31647","SL-H-M","SL-L-M","FB-L-M",3,1,1,0,0,0,2,0,0,0,0
"31648","SL-H-M","SL-L-M","FB-L-O",11,6,1,3,2,0,3,2,0,0.290909090909091,3.2
"31649","SL-H-M","SL-L-M","FB-M-I",9,5,3,0,2,0,3,1,0,0.316666666666667,2.85
"31650","SL-H-M","SL-L-M","FB-M-M",2,2,0,2,0,0,0,0,0,0.45,0.9
"31651","SL-H-M","SL-L-M","FB-M-O",10,6,1,3,2,0,3,1,0,0.16,1.6
"31652","SL-H-M","SL-L-M","SL-H-I",3,2,1,1,0,0,0,1,0,0.233333333333333,0.7
"31653","SL-H-M","SL-L-M","SL-H-M",8,4,0,1,1,2,4,0,0,0.1125,0.9
"31654","SL-H-M","SL-L-M","SL-H-O",11,6,2,1,3,0,4,1,0,0.372727272727273,4.1
"31655","SL-H-M","SL-L-M","SL-L-I",33,17,6,6,4,1,15,1,0,0.140909090909091,4.65
"31656","SL-H-M","SL-L-M","SL-L-M",7,4,0,4,0,0,3,0,0,0.128571428571429,0.9
"31657","SL-H-M","SL-L-M","SL-L-O",7,5,2,2,1,0,1,1,0,0.407142857142857,2.85
"31658","SL-H-M","SL-L-M","SL-M-I",4,3,1,2,0,0,1,0,1,0.5,2
"31659","SL-H-M","SL-L-M","SL-M-M",2,1,0,0,1,0,1,0,0,0.45,0.9
"31660","SL-H-M","SL-L-M","SL-M-O",7,4,0,2,2,0,2,1,0,0.228571428571429,1.6
"31661","SL-H-M","SL-L-M",NA,76,76,15,42,17,2,0,0,3,0.348026315789474,26.45
"31662","SL-H-M","SL-L-O","CB-H-M",1,0,0,0,0,0,1,0,0,0,0
"31663","SL-H-M","SL-L-O","CB-H-O",2,1,0,1,0,0,0,1,0,0.35,0.7
"31664","SL-H-M","SL-L-O","CB-L-I",3,0,0,0,0,0,3,0,0,0,0
"31665","SL-H-M","SL-L-O","CB-L-M",1,0,0,0,0,0,0,1,0,0.7,0.7
"31666","SL-H-M","SL-L-O","CB-L-O",3,3,2,1,0,0,0,0,0,0,0
"31667","SL-H-M","SL-L-O","CH-H-M",1,1,0,1,0,0,0,0,0,0,0
"31668","SL-H-M","SL-L-O","CH-H-O",6,5,1,1,3,0,1,0,0,0.508333333333333,3.05
"31669","SL-H-M","SL-L-O","CH-L-I",4,1,0,1,0,0,1,1,0,0.575,2.3
"31670","SL-H-M","SL-L-O","CH-L-M",5,2,0,2,0,0,2,1,0,0.14,0.7
"31671","SL-H-M","SL-L-O","CH-L-O",4,1,0,1,0,0,1,2,0,0.575,2.3
"31672","SL-H-M","SL-L-O","CH-M-O",4,3,2,0,0,1,1,0,0,0,0
"31673","SL-H-M","SL-L-O","FB-H-I",7,4,0,2,2,0,1,1,0,0.328571428571429,2.3
"31674","SL-H-M","SL-L-O","FB-H-M",6,2,0,1,1,0,4,0,0,0.15,0.9
"31675","SL-H-M","SL-L-O","FB-H-O",13,8,1,5,2,0,5,0,1,0.388461538461538,5.05
"31676","SL-H-M","SL-L-O","FB-L-I",4,2,0,2,0,0,0,2,0,0.575,2.3
"31677","SL-H-M","SL-L-O","FB-L-M",4,2,1,1,0,0,1,1,1,0.675,2.7
"31678","SL-H-M","SL-L-O","FB-L-O",7,1,1,0,0,0,5,1,0,0.278571428571429,1.95
"31679","SL-H-M","SL-L-O","FB-M-I",4,2,1,0,0,1,1,1,0,0.175,0.7
"31680","SL-H-M","SL-L-O","FB-M-M",5,4,2,0,2,0,1,0,1,0.76,3.8
"31681","SL-H-M","SL-L-O","FB-M-O",4,2,0,0,2,0,2,0,0,0.5375,2.15
"31682","SL-H-M","SL-L-O","SL-H-I",4,2,0,0,2,0,2,0,0,0.5375,2.15
"31683","SL-H-M","SL-L-O","SL-H-M",3,2,0,2,0,0,1,0,0,0,0
"31684","SL-H-M","SL-L-O","SL-H-O",16,6,0,1,3,2,7,3,0,0.265625,4.25
"31685","SL-H-M","SL-L-O","SL-L-I",16,6,1,2,3,0,8,2,0,0.2,3.2
"31686","SL-H-M","SL-L-O","SL-L-M",11,6,0,2,4,0,4,1,0,0.259090909090909,2.85
"31687","SL-H-M","SL-L-O","SL-L-O",11,3,1,2,0,0,6,2,1,0.309090909090909,3.4
"31688","SL-H-M","SL-L-O","SL-M-I",5,3,0,2,0,1,2,0,0,0.18,0.9
"31689","SL-H-M","SL-L-O","SL-M-M",3,2,1,0,1,0,1,0,0,0.3,0.9
"31690","SL-H-M","SL-L-O","SL-M-O",8,4,0,3,1,0,3,1,0,0.24375,1.95
"31691","SL-H-M","SL-L-O",NA,28,28,4,22,2,0,0,0,1,0.2,5.6
"31692","SL-H-M","SL-M-I","CB-H-M",1,0,0,0,0,0,0,1,0,0.7,0.7
"31693","SL-H-M","SL-M-I","CB-H-O",2,2,2,0,0,0,0,0,1,1,2
"31694","SL-H-M","SL-M-I","CB-L-I",7,4,0,3,1,0,3,0,0,0.385714285714286,2.7
"31695","SL-H-M","SL-M-I","CB-L-M",4,3,0,3,0,0,1,0,0,0.225,0.9
