"","Pitch_Sequence_01","Pitch_Sequence_02","Pitch_Sequence_03","PA","BBE","Fly_Ball","Ground_Ball","Line_Drive","Pop_Up","Strikeout","Walk","HR","Avg_wOBA","Sum_wOBA"
"26355","SL-H-I","CH-H-I","FB-M-I",3,2,0,1,0,1,0,1,0,0.233333333333333,0.7
"26356","SL-H-I","CH-H-I","FB-M-M",2,2,0,0,1,1,0,0,0,0,0
"26357","SL-H-I","CH-H-I","FB-M-O",5,3,1,1,1,0,2,0,0,0.18,0.9
"26358","SL-H-I","CH-H-I","SL-H-I",3,1,0,0,0,1,0,2,0,0.466666666666667,1.4
"26359","SL-H-I","CH-H-I","SL-H-M",4,4,1,3,0,0,0,0,0,0.225,0.9
"26360","SL-H-I","CH-H-I","SL-H-O",3,3,0,0,3,0,0,0,0,0.716666666666667,2.15
"26361","SL-H-I","CH-H-I","SL-L-I",2,2,1,1,0,0,0,0,1,1,2
"26362","SL-H-I","CH-H-I","SL-L-M",3,2,1,0,1,0,0,1,0,0.65,1.95
"26363","SL-H-I","CH-H-I","SL-L-O",7,5,1,2,2,0,2,0,0,0.385714285714286,2.7
"26364","SL-H-I","CH-H-I","SL-M-I",1,0,0,0,0,0,0,1,0,0.7,0.7
"26365","SL-H-I","CH-H-I","SL-M-M",3,2,1,1,0,0,1,0,0,0,0
"26366","SL-H-I","CH-H-I","SL-M-O",3,2,1,0,0,1,1,0,0,0,0
"26367","SL-H-I","CH-H-I",NA,14,9,1,5,0,3,0,0,0,0.442857142857143,6.2
"26368","SL-H-I","CH-H-M","CB-H-I",2,1,1,0,0,0,0,1,0,0.35,0.7
"26369","SL-H-I","CH-H-M","CH-H-M",1,0,0,0,0,0,1,0,0,0,0
"26370","SL-H-I","CH-H-M","CH-L-I",1,1,0,1,0,0,0,0,0,0.9,0.9
"26371","SL-H-I","CH-H-M","CH-L-O",1,0,0,0,0,0,1,0,0,0,0
"26372","SL-H-I","CH-H-M","CH-M-I",1,1,0,1,0,0,0,0,0,0,0
"26373","SL-H-I","CH-H-M","FB-H-I",1,1,0,0,1,0,0,0,0,1.25,1.25
"26374","SL-H-I","CH-H-M","FB-H-O",4,1,0,0,0,1,2,1,0,0.175,0.7
"26375","SL-H-I","CH-H-M","FB-L-I",1,0,0,0,0,0,1,0,0,0,0
"26376","SL-H-I","CH-H-M","FB-L-M",1,1,0,1,0,0,0,0,0,0,0
"26377","SL-H-I","CH-H-M","FB-L-O",1,0,0,0,0,0,1,0,0,0,0
"26378","SL-H-I","CH-H-M","FB-M-I",2,2,2,0,0,0,0,0,1,1,2
"26379","SL-H-I","CH-H-M","FB-M-M",1,1,0,0,0,1,0,0,0,0,0
"26380","SL-H-I","CH-H-M","FB-M-O",1,1,1,0,0,0,0,0,0,0,0
"26381","SL-H-I","CH-H-M","SL-H-I",1,0,0,0,0,0,1,0,0,0,0
"26382","SL-H-I","CH-H-M","SL-H-M",1,1,0,0,0,1,0,0,0,0,0
"26383","SL-H-I","CH-H-M","SL-L-O",2,2,1,0,1,0,0,0,1,1.625,3.25
"26384","SL-H-I","CH-H-M",NA,7,7,1,1,3,2,0,0,0,0.257142857142857,1.8
"26385","SL-H-I","CH-H-O","CH-H-I",1,1,1,0,0,0,0,0,0,0,0
"26386","SL-H-I","CH-H-O","FB-H-I",3,2,0,2,0,0,1,0,0,0,0
"26387","SL-H-I","CH-H-O","FB-H-M",2,1,1,0,0,0,1,0,0,0,0
"26388","SL-H-I","CH-H-O","FB-H-O",4,3,0,1,1,1,0,1,0,0.625,2.5
"26389","SL-H-I","CH-H-O","FB-M-M",2,0,0,0,0,0,2,0,0,0,0
"26390","SL-H-I","CH-H-O","FB-M-O",2,2,1,1,0,0,0,0,0,0.45,0.9
"26391","SL-H-I","CH-H-O","SL-H-O",1,1,0,0,0,1,0,0,0,0,0
"26392","SL-H-I","CH-H-O","SL-L-I",1,1,0,0,1,0,0,0,0,1.25,1.25
"26393","SL-H-I","CH-H-O","SL-L-M",1,1,0,1,0,0,0,0,0,0,0
"26394","SL-H-I","CH-H-O","SL-L-O",2,1,1,0,0,0,1,0,0,0,0
"26395","SL-H-I","CH-H-O","SL-M-O",1,0,0,0,0,0,0,0,0,0.7,0.7
"26396","SL-H-I","CH-H-O",NA,2,2,2,0,0,0,0,0,0,0.625,1.25
"26397","SL-H-I","CH-L-I","CB-L-M",2,1,0,1,0,0,1,0,0,0,0
"26398","SL-H-I","CH-L-I","CH-H-I",2,0,0,0,0,0,2,0,0,0,0
"26399","SL-H-I","CH-L-I","CH-H-M",1,0,0,0,0,0,1,0,0,0,0
"26400","SL-H-I","CH-L-I","CH-H-O",1,0,0,0,0,0,1,0,0,0,0
"26401","SL-H-I","CH-L-I","CH-L-I",9,7,3,0,3,1,1,0,1,0.538888888888889,4.85
"26402","SL-H-I","CH-L-I","CH-L-M",3,1,1,0,0,0,2,0,0,0,0
"26403","SL-H-I","CH-L-I","CH-L-O",3,1,0,1,0,0,1,0,0,0.233333333333333,0.7
"26404","SL-H-I","CH-L-I","CH-M-I",3,2,1,1,0,0,0,0,0,0.533333333333333,1.6
"26405","SL-H-I","CH-L-I","CH-M-M",1,1,0,0,1,0,0,0,0,1.25,1.25
"26406","SL-H-I","CH-L-I","FB-H-I",16,10,2,2,3,3,5,1,0,0.121875,1.95
"26407","SL-H-I","CH-L-I","FB-H-M",4,3,1,1,1,0,0,1,0,0.4,1.6
"26408","SL-H-I","CH-L-I","FB-H-O",3,0,0,0,0,0,3,0,0,0,0
"26409","SL-H-I","CH-L-I","FB-L-I",9,1,0,1,0,0,5,3,0,0.233333333333333,2.1
"26410","SL-H-I","CH-L-I","FB-L-M",5,4,1,3,0,0,1,0,0,0.75,3.75
"26411","SL-H-I","CH-L-I","FB-L-O",9,4,1,3,0,0,1,4,0,0.511111111111111,4.6
"26412","SL-H-I","CH-L-I","FB-M-I",8,5,1,2,0,2,1,2,1,0.425,3.4
"26413","SL-H-I","CH-L-I","FB-M-M",3,3,1,2,0,0,0,0,0,0.6,1.8
"26414","SL-H-I","CH-L-I","FB-M-O",4,1,0,1,0,0,2,1,0,0.4875,1.95
"26415","SL-H-I","CH-L-I","SL-H-I",4,2,0,1,1,0,2,0,0,0.5375,2.15
"26416","SL-H-I","CH-L-I","SL-H-M",4,2,1,1,0,0,1,1,0,0.175,0.7
"26417","SL-H-I","CH-L-I","SL-H-O",4,3,1,1,1,0,1,0,0,0,0
"26418","SL-H-I","CH-L-I","SL-L-I",6,5,0,3,1,1,1,0,0,0.208333333333333,1.25
"26419","SL-H-I","CH-L-I","SL-L-M",2,1,0,0,1,0,1,0,0,0,0
"26420","SL-H-I","CH-L-I","SL-L-O",10,6,1,3,1,1,1,3,0,0.39,3.9
"26421","SL-H-I","CH-L-I","SL-M-I",5,3,3,0,0,0,1,1,1,0.54,2.7
"26422","SL-H-I","CH-L-I","SL-M-M",2,2,0,2,0,0,0,0,0,0,0
"26423","SL-H-I","CH-L-I","SL-M-O",3,2,0,2,0,0,1,0,0,0.3,0.9
"26424","SL-H-I","CH-L-I",NA,15,15,1,8,5,1,0,0,1,0.54,8.1
"26425","SL-H-I","CH-L-M","CB-H-I",1,1,1,0,0,0,0,0,0,0,0
"26426","SL-H-I","CH-L-M","CB-L-M",1,1,0,0,1,0,0,0,0,0.9,0.9
"26427","SL-H-I","CH-L-M","CB-L-O",3,2,0,2,0,0,1,0,0,0,0
"26428","SL-H-I","CH-L-M","CH-H-I",3,2,0,1,0,1,0,1,0,0.233333333333333,0.7
"26429","SL-H-I","CH-L-M","CH-H-M",1,1,0,0,1,0,0,0,0,0.9,0.9
"26430","SL-H-I","CH-L-M","CH-H-O",1,0,0,0,0,0,0,1,0,0.7,0.7
"26431","SL-H-I","CH-L-M","CH-L-I",6,5,3,0,1,1,1,0,0,0.15,0.9
"26432","SL-H-I","CH-L-M","CH-L-M",4,4,2,0,1,1,0,0,0,0.225,0.9
"26433","SL-H-I","CH-L-M","CH-L-O",7,4,0,3,1,0,1,1,0,0.2,1.4
"26434","SL-H-I","CH-L-M","CH-M-I",2,2,0,1,1,0,0,0,0,0,0
"26435","SL-H-I","CH-L-M","FB-H-I",8,5,0,1,4,0,3,0,0,0.26875,2.15
"26436","SL-H-I","CH-L-M","FB-H-M",5,3,2,1,0,0,1,1,0,0.32,1.6
"26437","SL-H-I","CH-L-M","FB-H-O",5,4,0,2,2,0,1,0,0,0,0
"26438","SL-H-I","CH-L-M","FB-L-I",3,3,0,1,2,0,0,0,0,0.716666666666667,2.15
"26439","SL-H-I","CH-L-M","FB-L-M",1,0,0,0,0,0,1,0,0,0,0
"26440","SL-H-I","CH-L-M","FB-L-O",7,5,2,3,0,0,0,2,0,0.328571428571429,2.3
"26441","SL-H-I","CH-L-M","FB-M-M",6,4,2,2,0,0,1,1,0,0.116666666666667,0.7
"26442","SL-H-I","CH-L-M","FB-M-O",10,9,2,1,5,1,1,0,1,0.54,5.4
"26443","SL-H-I","CH-L-M","SL-H-I",3,2,1,0,1,0,1,0,0,0,0
"26444","SL-H-I","CH-L-M","SL-H-M",1,1,0,0,1,0,0,0,0,0.9,0.9
"26445","SL-H-I","CH-L-M","SL-H-O",1,0,0,0,0,0,1,0,0,0,0
"26446","SL-H-I","CH-L-M","SL-L-I",3,2,1,1,0,0,1,0,1,0.666666666666667,2
"26447","SL-H-I","CH-L-M","SL-L-M",2,1,1,0,0,0,1,0,0,0,0
"26448","SL-H-I","CH-L-M","SL-L-O",8,5,1,2,2,0,1,2,0,0.4,3.2
"26449","SL-H-I","CH-L-M","SL-M-I",1,1,0,0,1,0,0,0,0,0.9,0.9
"26450","SL-H-I","CH-L-M","SL-M-M",1,1,1,0,0,0,0,0,0,0,0
"26451","SL-H-I","CH-L-M","SL-M-O",2,1,0,0,1,0,1,0,0,0.625,1.25
"26452","SL-H-I","CH-L-M",NA,26,26,7,15,4,0,0,0,2,0.492307692307692,12.8
"26453","SL-H-I","CH-L-O","CB-H-I",3,2,1,1,0,0,0,0,0,0.233333333333333,0.7
"26454","SL-H-I","CH-L-O","CH-H-I",4,3,0,2,0,1,1,0,0,0,0
"26455","SL-H-I","CH-L-O","CH-H-M",1,1,0,0,1,0,0,0,0,0.9,0.9
"26456","SL-H-I","CH-L-O","CH-H-O",1,1,0,1,0,0,0,0,0,0,0
"26457","SL-H-I","CH-L-O","CH-L-I",5,3,2,1,0,0,2,0,1,0.4,2
"26458","SL-H-I","CH-L-O","CH-L-M",8,6,1,3,2,0,2,0,0,0.38125,3.05
"26459","SL-H-I","CH-L-O","CH-L-O",10,8,3,4,1,0,2,0,0,0.305,3.05
"26460","SL-H-I","CH-L-O","CH-M-I",2,1,0,1,0,0,1,0,0,0,0
"26461","SL-H-I","CH-L-O","CH-M-M",3,3,1,2,0,0,0,0,1,1.26666666666667,3.8
"26462","SL-H-I","CH-L-O","CH-M-O",1,1,0,1,0,0,0,0,0,0.9,0.9
"26463","SL-H-I","CH-L-O","FB-H-I",15,9,2,4,2,1,3,3,0,0.426666666666667,6.4
"26464","SL-H-I","CH-L-O","FB-H-M",2,2,0,1,0,1,0,0,0,0,0
"26465","SL-H-I","CH-L-O","FB-H-O",14,8,1,4,2,1,4,2,2,0.45,6.3
"26466","SL-H-I","CH-L-O","FB-L-I",5,4,2,2,0,0,1,0,1,0.4,2
"26467","SL-H-I","CH-L-O","FB-L-M",4,3,2,1,0,0,1,0,0,0.3125,1.25
"26468","SL-H-I","CH-L-O","FB-L-O",13,11,5,4,1,1,1,1,1,0.442307692307692,5.75
"26469","SL-H-I","CH-L-O","FB-M-I",6,5,1,2,2,0,1,0,0,0.358333333333333,2.15
"26470","SL-H-I","CH-L-O","FB-M-M",4,3,0,0,2,1,0,1,0,0.175,0.7
"26471","SL-H-I","CH-L-O","FB-M-O",7,4,2,2,0,0,0,3,0,0.3,2.1
"26472","SL-H-I","CH-L-O","SL-H-I",7,4,2,1,0,1,2,1,0,0.278571428571429,1.95
"26473","SL-H-I","CH-L-O","SL-H-M",4,1,0,0,1,0,1,2,0,0.6625,2.65
"26474","SL-H-I","CH-L-O","SL-H-O",3,2,1,0,1,0,0,1,0,0.65,1.95
"26475","SL-H-I","CH-L-O","SL-L-I",2,2,1,1,0,0,0,0,0,0.45,0.9
"26476","SL-H-I","CH-L-O","SL-L-M",10,9,1,3,2,3,1,0,0,0.09,0.9
"26477","SL-H-I","CH-L-O","SL-L-O",20,12,0,7,4,1,5,3,0,0.285,5.7
"26478","SL-H-I","CH-L-O","SL-M-I",2,2,1,0,1,0,0,0,1,1.45,2.9
"26479","SL-H-I","CH-L-O","SL-M-M",1,1,1,0,0,0,0,0,0,0,0
"26480","SL-H-I","CH-L-O","SL-M-O",4,4,1,1,2,0,0,0,0,0,0
"26481","SL-H-I","CH-L-O",NA,15,15,2,8,4,1,0,0,0,0.24,3.6
"26482","SL-H-I","CH-M-I","CB-L-O",3,3,1,0,2,0,0,0,0,0.3,0.9
"26483","SL-H-I","CH-M-I","CH-H-I",3,3,1,1,1,0,0,0,0,0.3,0.9
"26484","SL-H-I","CH-M-I","CH-H-M",1,0,0,0,0,0,1,0,0,0,0
"26485","SL-H-I","CH-M-I","CH-L-M",2,1,0,0,1,0,1,0,1,1,2
"26486","SL-H-I","CH-M-I","CH-L-O",4,3,1,2,0,0,1,0,0,0,0
"26487","SL-H-I","CH-M-I","CH-M-M",1,1,0,1,0,0,0,0,0,0,0
"26488","SL-H-I","CH-M-I","FB-H-I",6,4,0,1,2,1,2,0,0,0.266666666666667,1.6
"26489","SL-H-I","CH-M-I","FB-H-M",4,2,0,2,0,0,1,1,0,0.4,1.6
"26490","SL-H-I","CH-M-I","FB-H-O",6,5,1,2,2,0,1,0,0,0.15,0.9
"26491","SL-H-I","CH-M-I","FB-L-I",4,4,1,2,0,1,0,0,0,0,0
"26492","SL-H-I","CH-M-I","FB-L-M",2,2,0,2,0,0,0,0,0,0.45,0.9
"26493","SL-H-I","CH-M-I","FB-L-O",6,2,0,0,0,2,3,1,0,0.116666666666667,0.7
"26494","SL-H-I","CH-M-I","FB-M-I",2,2,0,0,2,0,0,0,0,0,0
"26495","SL-H-I","CH-M-I","FB-M-O",7,3,2,1,0,0,3,1,1,0.385714285714286,2.7
"26496","SL-H-I","CH-M-I","SL-H-M",1,1,1,0,0,0,0,0,0,0.9,0.9
"26497","SL-H-I","CH-M-I","SL-L-I",1,0,0,0,0,0,0,1,0,0.7,0.7
"26498","SL-H-I","CH-M-I","SL-L-O",4,2,1,1,0,0,1,1,0,0.4,1.6
"26499","SL-H-I","CH-M-I","SL-M-I",1,1,0,0,0,1,0,0,0,0,0
"26500","SL-H-I","CH-M-I","SL-M-M",2,2,1,1,0,0,0,0,0,0.45,0.9
"26501","SL-H-I","CH-M-I","SL-M-O",4,2,0,1,1,0,1,1,0,0.4,1.6
"26502","SL-H-I","CH-M-I",NA,13,13,3,4,4,2,0,0,1,0.292307692307692,3.8
"26503","SL-H-I","CH-M-M","CB-H-M",1,0,0,0,0,0,1,0,0,0,0
"26504","SL-H-I","CH-M-M","CB-M-M",1,1,0,1,0,0,0,0,0,0,0
"26505","SL-H-I","CH-M-M","CH-H-I",1,1,0,1,0,0,0,0,0,0,0
"26506","SL-H-I","CH-M-M","CH-L-I",1,0,0,0,0,0,1,0,0,0,0
"26507","SL-H-I","CH-M-M","CH-L-O",1,0,0,0,0,0,1,0,0,0,0
"26508","SL-H-I","CH-M-M","CH-M-I",1,1,0,1,0,0,0,0,0,0,0
"26509","SL-H-I","CH-M-M","FB-H-I",3,3,1,2,0,0,0,0,0,0,0
"26510","SL-H-I","CH-M-M","FB-H-O",2,1,0,0,1,0,1,0,0,0,0
"26511","SL-H-I","CH-M-M","FB-L-I",1,1,0,0,0,1,0,0,0,0,0
"26512","SL-H-I","CH-M-M","FB-L-M",2,1,0,0,0,1,1,0,0,0,0
"26513","SL-H-I","CH-M-M","FB-L-O",3,2,0,0,1,1,1,0,0,0.3,0.9
"26514","SL-H-I","CH-M-M","FB-M-I",1,0,0,0,0,0,1,0,0,0,0
"26515","SL-H-I","CH-M-M","FB-M-M",1,1,0,0,1,0,0,0,0,1.25,1.25
"26516","SL-H-I","CH-M-M","SL-L-I",1,1,0,0,1,0,0,0,0,1.25,1.25
"26517","SL-H-I","CH-M-M","SL-L-M",1,0,0,0,0,0,1,0,0,0,0
"26518","SL-H-I","CH-M-M","SL-L-O",1,0,0,0,0,0,1,0,0,0,0
"26519","SL-H-I","CH-M-M",NA,16,16,3,6,5,2,0,0,0,0.325,5.2
"26520","SL-H-I","CH-M-O","CB-L-O",1,0,0,0,0,0,1,0,0,0,0
"26521","SL-H-I","CH-M-O","CH-H-O",1,1,0,1,0,0,0,0,0,0,0
"26522","SL-H-I","CH-M-O","CH-L-M",1,1,0,0,1,0,0,0,0,0.9,0.9
"26523","SL-H-I","CH-M-O","CH-L-O",2,0,0,0,0,0,2,0,0,0,0
"26524","SL-H-I","CH-M-O","FB-H-I",4,2,2,0,0,0,2,0,0,0,0
"26525","SL-H-I","CH-M-O","FB-H-M",1,1,1,0,0,0,0,0,0,0,0
"26526","SL-H-I","CH-M-O","FB-H-O",3,2,1,0,0,1,0,1,0,0.65,1.95
"26527","SL-H-I","CH-M-O","FB-L-I",2,2,0,2,0,0,0,0,0,0,0
"26528","SL-H-I","CH-M-O","FB-L-O",1,1,1,0,0,0,0,0,0,0,0
"26529","SL-H-I","CH-M-O","FB-M-M",1,0,0,0,0,0,1,0,0,0,0
"26530","SL-H-I","CH-M-O","FB-M-O",2,1,1,0,0,0,1,0,0,0,0
"26531","SL-H-I","CH-M-O","SL-H-I",2,1,0,1,0,0,0,1,0,0.35,0.7
"26532","SL-H-I","CH-M-O","SL-H-M",1,0,0,0,0,0,1,0,0,0,0
"26533","SL-H-I","CH-M-O","SL-H-O",1,1,0,0,0,1,0,0,0,0,0
"26534","SL-H-I","CH-M-O","SL-L-O",1,0,0,0,0,0,1,0,0,0,0
"26535","SL-H-I","CH-M-O","SL-M-M",1,1,1,0,0,0,0,0,0,0,0
"26536","SL-H-I","CH-M-O","SL-M-O",3,1,0,1,0,0,2,0,0,0,0
"26537","SL-H-I","CH-M-O",NA,8,8,3,2,1,2,0,0,2,0.5,4
"26538","SL-H-I","FB-H-I","CB-H-I",6,4,2,1,0,1,2,0,0,0,0
"26539","SL-H-I","FB-H-I","CB-H-M",4,2,0,1,1,0,2,0,0,0.225,0.9
"26540","SL-H-I","FB-H-I","CB-H-O",3,3,2,1,0,0,0,0,0,0,0
"26541","SL-H-I","FB-H-I","CB-L-I",3,2,0,2,0,0,1,0,0,0,0
"26542","SL-H-I","FB-H-I","CB-L-M",9,4,0,3,1,0,4,1,0,0.177777777777778,1.6
"26543","SL-H-I","FB-H-I","CB-L-O",21,10,0,5,5,0,10,1,0,0.119047619047619,2.5
"26544","SL-H-I","FB-H-I","CB-M-I",3,1,0,1,0,0,2,0,0,0.3,0.9
"26545","SL-H-I","FB-H-I","CB-M-M",5,2,1,1,0,0,3,0,0,0,0
"26546","SL-H-I","FB-H-I","CB-M-O",2,1,0,0,0,1,1,0,0,0,0
"26547","SL-H-I","FB-H-I","CH-H-I",6,3,0,1,2,0,2,1,0,0.325,1.95
"26548","SL-H-I","FB-H-I","CH-H-M",2,1,0,1,0,0,0,1,0,0.35,0.7
"26549","SL-H-I","FB-H-I","CH-H-O",2,1,0,1,0,0,1,0,0,0.45,0.9
"26550","SL-H-I","FB-H-I","CH-L-I",15,6,3,1,2,0,5,3,0,0.246666666666667,3.7
"26551","SL-H-I","FB-H-I","CH-L-M",12,6,0,2,1,3,4,2,0,0.191666666666667,2.3
"26552","SL-H-I","FB-H-I","CH-L-O",10,4,0,0,4,0,4,2,0,0.265,2.65
"26553","SL-H-I","FB-H-I","CH-M-I",5,3,0,1,1,1,2,0,0,0.36,1.8
"26554","SL-H-I","FB-H-I","CH-M-M",4,1,0,1,0,0,2,1,0,0.4875,1.95
"26555","SL-H-I","FB-H-I","CH-M-O",2,1,1,0,0,0,1,0,0,0,0
"26556","SL-H-I","FB-H-I","FB-H-I",190,104,29,34,26,15,41,37,5,0.395,75.05
"26557","SL-H-I","FB-H-I","FB-H-M",88,57,18,19,13,7,21,10,2,0.304545454545455,26.8
"26558","SL-H-I","FB-H-I","FB-H-O",79,43,11,15,12,5,23,10,3,0.363924050632911,28.75
"26559","SL-H-I","FB-H-I","FB-L-I",57,38,7,25,5,1,13,6,2,0.307894736842105,17.55
"26560","SL-H-I","FB-H-I","FB-L-M",55,38,10,14,10,4,11,6,1,0.305454545454545,16.8
"26561","SL-H-I","FB-H-I","FB-L-O",78,46,10,27,8,1,17,14,1,0.307692307692308,24
"26562","SL-H-I","FB-H-I","FB-M-I",78,60,12,25,13,10,7,11,1,0.303846153846154,23.7
"26563","SL-H-I","FB-H-I","FB-M-M",65,44,15,19,7,3,16,5,3,0.347692307692308,22.6
"26564","SL-H-I","FB-H-I","FB-M-O",54,29,9,9,8,3,19,5,2,0.314814814814815,17
"26565","SL-H-I","FB-H-I","SL-H-I",59,36,11,17,7,1,12,11,1,0.435593220338983,25.7
"26566","SL-H-I","FB-H-I","SL-H-M",34,23,5,10,7,1,10,1,0,0.258823529411765,8.8
"26567","SL-H-I","FB-H-I","SL-H-O",33,19,8,8,3,0,10,1,1,0.31969696969697,10.55
"26568","SL-H-I","FB-H-I","SL-L-I",23,15,6,8,1,0,8,0,0,0.0391304347826087,0.9
"26569","SL-H-I","FB-H-I","SL-L-M",36,21,2,12,6,1,13,2,0,0.238888888888889,8.6
"26570","SL-H-I","FB-H-I","SL-L-O",135,79,17,35,22,5,45,11,3,0.288888888888889,39
"26571","SL-H-I","FB-H-I","SL-M-I",33,24,7,10,6,1,8,1,1,0.375757575757576,12.4
"26572","SL-H-I","FB-H-I","SL-M-M",27,19,10,3,6,0,6,2,1,0.398148148148148,10.75
"26573","SL-H-I","FB-H-I","SL-M-O",41,23,7,12,4,0,13,4,3,0.371951219512195,15.25
"26574","SL-H-I","FB-H-I",NA,356,310,79,99,72,60,0,0,11,0.391432584269663,139.35
"26575","SL-H-I","FB-H-M","CB-H-I",7,5,0,4,1,0,2,0,0,0.128571428571429,0.9
"26576","SL-H-I","FB-H-M","CB-H-M",2,2,1,1,0,0,0,0,0,0,0
"26577","SL-H-I","FB-H-M","CB-L-I",2,2,1,1,0,0,0,0,0,0,0
"26578","SL-H-I","FB-H-M","CB-L-M",6,4,1,0,2,1,2,0,0,0.358333333333333,2.15
"26579","SL-H-I","FB-H-M","CB-L-O",11,8,3,2,1,2,3,0,1,0.345454545454545,3.8
"26580","SL-H-I","FB-H-M","CB-M-I",5,3,0,2,1,0,1,1,1,0.72,3.6
"26581","SL-H-I","FB-H-M","CB-M-M",2,1,0,1,0,0,1,0,0,0,0
"26582","SL-H-I","FB-H-M","CB-M-O",2,1,0,1,0,0,0,1,0,0.8,1.6
"26583","SL-H-I","FB-H-M","CH-H-I",2,1,0,0,0,1,1,0,0,0,0
"26584","SL-H-I","FB-H-M","CH-H-M",1,1,1,0,0,0,0,0,0,0,0
"26585","SL-H-I","FB-H-M","CH-L-I",11,4,1,1,0,2,6,1,0,0.0636363636363636,0.7
"26586","SL-H-I","FB-H-M","CH-L-M",7,5,1,0,3,1,2,0,0,0.485714285714286,3.4
"26587","SL-H-I","FB-H-M","CH-L-O",7,3,2,0,1,0,2,2,1,0.614285714285714,4.3
"26588","SL-H-I","FB-H-M","CH-M-I",2,1,1,0,0,0,1,0,1,1,2
"26589","SL-H-I","FB-H-M","CH-M-M",2,1,0,0,1,0,1,0,0,0.45,0.9
"26590","SL-H-I","FB-H-M","CH-M-O",3,2,1,0,0,1,1,0,0,0,0
"26591","SL-H-I","FB-H-M","FB-H-I",71,41,11,15,7,8,15,10,1,0.269718309859155,19.15
"26592","SL-H-I","FB-H-M","FB-H-M",46,28,11,6,8,3,13,5,0,0.193478260869565,8.9
"26593","SL-H-I","FB-H-M","FB-H-O",59,31,7,11,9,4,19,9,2,0.326271186440678,19.25
"26594","SL-H-I","FB-H-M","FB-L-I",18,12,5,3,4,0,5,1,1,0.3,5.4
"26595","SL-H-I","FB-H-M","FB-L-M",19,11,3,4,3,1,6,2,0,0.252631578947368,4.8
"26596","SL-H-I","FB-H-M","FB-L-O",44,29,7,14,7,1,8,6,0,0.315909090909091,13.9
"26597","SL-H-I","FB-H-M","FB-M-I",35,24,8,8,7,1,11,0,0,0.128571428571429,4.5
"26598","SL-H-I","FB-H-M","FB-M-M",22,18,5,7,6,0,3,1,0,0.293181818181818,6.45
"26599","SL-H-I","FB-H-M","FB-M-O",45,35,11,14,8,2,9,1,0,0.163333333333333,7.35
"26600","SL-H-I","FB-H-M","SL-H-I",18,11,9,1,1,0,4,3,1,0.327777777777778,5.9
"26601","SL-H-I","FB-H-M","SL-H-M",22,13,1,5,5,2,6,3,1,0.479545454545455,10.55
"26602","SL-H-I","FB-H-M","SL-H-O",11,5,2,1,1,1,6,0,0,0.145454545454545,1.6
"26603","SL-H-I","FB-H-M","SL-L-I",9,6,2,1,2,1,3,0,1,0.361111111111111,3.25
"26604","SL-H-I","FB-H-M","SL-L-M",21,14,3,5,5,1,5,1,0,0.314285714285714,6.6
"26605","SL-H-I","FB-H-M","SL-L-O",69,34,5,17,9,3,31,4,0,0.176086956521739,12.15
"26606","SL-H-I","FB-H-M","SL-M-I",11,7,3,2,2,0,2,2,2,0.686363636363636,7.55
"26607","SL-H-I","FB-H-M","SL-M-M",21,16,4,5,5,2,5,0,0,0.171428571428571,3.6
"26608","SL-H-I","FB-H-M","SL-M-O",30,19,4,11,4,0,10,1,0,0.155,4.65
"26609","SL-H-I","FB-H-M",NA,202,202,76,52,40,34,0,0,7,0.358415841584158,72.4
"26610","SL-H-I","FB-H-O","CB-H-I",6,2,0,1,0,1,3,1,0,0.116666666666667,0.7
"26611","SL-H-I","FB-H-O","CB-H-M",2,2,2,0,0,0,0,0,0,0,0
"26612","SL-H-I","FB-H-O","CB-H-O",3,1,0,1,0,0,0,2,0,0.766666666666667,2.3
"26613","SL-H-I","FB-H-O","CB-L-I",1,0,0,0,0,0,1,0,0,0,0
"26614","SL-H-I","FB-H-O","CB-L-M",3,2,0,1,1,0,1,0,0,0.416666666666667,1.25
"26615","SL-H-I","FB-H-O","CB-L-O",15,6,0,4,1,1,7,2,0,0.213333333333333,3.2
"26616","SL-H-I","FB-H-O","CB-M-I",2,2,0,1,0,1,0,0,0,0,0
"26617","SL-H-I","FB-H-O","CB-M-M",3,3,1,2,0,0,0,0,0,0.3,0.9
"26618","SL-H-I","FB-H-O","CB-M-O",3,3,2,1,0,0,0,0,0,0.3,0.9
"26619","SL-H-I","FB-H-O","CH-H-I",4,2,1,1,0,0,1,1,1,0.675,2.7
"26620","SL-H-I","FB-H-O","CH-H-M",3,1,1,0,0,0,2,0,1,0.666666666666667,2
"26621","SL-H-I","FB-H-O","CH-H-O",1,1,0,1,0,0,0,0,0,0.9,0.9
"26622","SL-H-I","FB-H-O","CH-L-I",5,2,1,1,0,0,3,0,1,0.58,2.9
"26623","SL-H-I","FB-H-O","CH-L-M",4,1,0,1,0,0,2,1,0,0.4,1.6
"26624","SL-H-I","FB-H-O","CH-L-O",7,7,4,1,2,0,0,0,0,0.128571428571429,0.9
"26625","SL-H-I","FB-H-O","CH-M-I",6,3,1,1,0,1,2,1,0,0.416666666666667,2.5
"26626","SL-H-I","FB-H-O","CH-M-M",1,1,1,0,0,0,0,0,0,0,0
"26627","SL-H-I","FB-H-O","FB-H-I",75,39,14,15,8,2,20,12,0,0.307333333333333,23.05
"26628","SL-H-I","FB-H-O","FB-H-M",70,34,4,14,12,4,29,7,1,0.303571428571429,21.25
